seq_id,sequence1,sequence2,model,distance,alignment_id,alignment_ref,divergence_level,from_ref
cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,9.193464171031371,hybrid_high_0,hybrid,high,no
cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,8.879879088124166,hybrid_high_0,hybrid,high,no
cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,8.473012693826789,hybrid_high_0,hybrid,high,no
cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,8.715638487375594,hybrid_high_0,hybrid,high,no
cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,8.818928336154514,hybrid_high_0,hybrid,high,no
cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,8.87236086862761,hybrid_high_0,hybrid,high,no
cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,8.998608612423231,hybrid_high_0,hybrid,high,no
cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,9.485294421747003,hybrid_high_0,hybrid,high,no
cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,9.406589446133212,hybrid_high_0,hybrid,high,no
cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,9.371106847340265,hybrid_high_0,hybrid,high,no
cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,9.19928599070636,hybrid_high_0,hybrid,high,no
cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,9.096180035508446,hybrid_high_0,hybrid,high,no
cds_ACZ36905_A/chicken/Florida/25717/1993_1993//_HA_HA_5_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ACZ36905_A/chicken/Florida/25717/1993_1993//_HA_HA_5,pb,33.294362664728766,hybrid_high_0,hybrid,high,no
cds_AAS07023_A/turkey/England/N28/1973_1973//_HA_HA_5_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AAS07023_A/turkey/England/N28/1973_1973//_HA_HA_5,pb,33.08756805539555,hybrid_high_0,hybrid,high,no
cds_AAG01215_A/environment/Hong_Kong/437-8/99__1999//_HA_HA_5_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AAG01215_A/environment/Hong_Kong/437-8/99__1999//_HA_HA_5,pb,33.29281027795256,hybrid_high_0,hybrid,high,no
cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb,33.47894972393808,hybrid_high_0,hybrid,high,no
cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb,33.681125576421444,hybrid_high_0,hybrid,high,no
cds_AFJ13125_A/mallard/Alberta/838/1979_1979/08/14_HA_HA_2_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AFJ13125_A/mallard/Alberta/838/1979_1979/08/14_HA_HA_2,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,33.307368150518,hybrid_high_0,hybrid,high,no
cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,33.33184372147434,hybrid_high_0,hybrid,high,no
cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,33.27493567417308,hybrid_high_0,hybrid,high,no
cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,33.45095211086198,hybrid_high_0,hybrid,high,no
cds_AIY59261_A/England/12/1962_1962//_HA_HA_2_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AIY59261_A/England/12/1962_1962//_HA_HA_2,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,33.395872659972646,hybrid_high_0,hybrid,high,no
cds_ACD56302_A/North_Carolina/1/1963_1963//_HA_HA_2_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ACD56302_A/North_Carolina/1/1963_1963//_HA_HA_2,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,33.392634212773,hybrid_high_0,hybrid,high,no
cds_ABI85183_A/ruddy_turnstone/Delaware/34/1993_1993/05/15_HA_HA_2_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_ABI85183_A/ruddy_turnstone/Delaware/34/1993_1993/05/15_HA_HA_2,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,33.6879222536343,hybrid_high_0,hybrid,high,no
cds_AFJ12393_A/mallard/Berlin/453-4/1980_1980//_HA_HA_2_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AFJ12393_A/mallard/Berlin/453-4/1980_1980//_HA_HA_2,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,33.41838743792668,hybrid_high_0,hybrid,high,no
cds_AEM60091_A/swine/Iowa/3421/1990_1990//_HA_HA_1_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AEM60091_A/swine/Iowa/3421/1990_1990//_HA_HA_1,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb,33.22213162940053,hybrid_high_0,hybrid,high,no
cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,1.4902573328488586,hybrid_high_0,hybrid,high,no
cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4_cds_AMX73815_A/blue-winged_teal/Texas/AI13-4094/2013_2013/09/18_HA_HA_4,cds_AMX73815_A/blue-winged_teal/Texas/AI13-4094/2013_2013/09/18_HA_HA_4,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,1.4946294212004925,hybrid_high_0,hybrid,high,no
cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,9.075894136379615,hybrid_high_0,hybrid,high,no
cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,9.21544056175427,hybrid_high_0,hybrid,high,no
cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,9.330637704535448,hybrid_high_0,hybrid,high,no
cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,9.017052621628249,hybrid_high_0,hybrid,high,no
cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,8.61018622733087,hybrid_high_0,hybrid,high,no
cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,8.852812020879677,hybrid_high_0,hybrid,high,no
cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,8.956101869658593,hybrid_high_0,hybrid,high,no
cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,9.009534402131688,hybrid_high_0,hybrid,high,no
cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,9.135782145927315,hybrid_high_0,hybrid,high,no
cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,9.622467955251084,hybrid_high_0,hybrid,high,no
cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,9.543762979637295,hybrid_high_0,hybrid,high,no
cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,9.508280380844344,hybrid_high_0,hybrid,high,no
cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,9.33645952421044,hybrid_high_0,hybrid,high,no
cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,9.233353569012527,hybrid_high_0,hybrid,high,no
cds_ACZ36905_A/chicken/Florida/25717/1993_1993//_HA_HA_5_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ACZ36905_A/chicken/Florida/25717/1993_1993//_HA_HA_5,pb,33.43153619823285,hybrid_high_0,hybrid,high,no
cds_AAS07023_A/turkey/England/N28/1973_1973//_HA_HA_5_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AAS07023_A/turkey/England/N28/1973_1973//_HA_HA_5,pb,33.22474158889962,hybrid_high_0,hybrid,high,no
cds_AAG01215_A/environment/Hong_Kong/437-8/99__1999//_HA_HA_5_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AAG01215_A/environment/Hong_Kong/437-8/99__1999//_HA_HA_5,pb,33.429983811456644,hybrid_high_0,hybrid,high,no
cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ABY79032_A/duck/Egypt/9399NAMRU3-CLEVB202/2007_2007//_HA_HA_5,pb,33.616123257442155,hybrid_high_0,hybrid,high,no
cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ALD19472_A/Gallinula_chloropus/Guangdong/GZ174/2014_2014/09/08_HA_HA_5,pb,33.81829910992553,hybrid_high_0,hybrid,high,no
cds_AFJ13125_A/mallard/Alberta/838/1979_1979/08/14_HA_HA_2_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AFJ13125_A/mallard/Alberta/838/1979_1979/08/14_HA_HA_2,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,33.444541684022084,hybrid_high_0,hybrid,high,no
cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ABQ01355_A/Albany/1/1960_1960//_HA_HA_2,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,33.46901725497842,hybrid_high_0,hybrid,high,no
cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,33.41210920767715,hybrid_high_0,hybrid,high,no
cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AAA43089_A/Berkeley/1/1968_1968//_HA_HA_2,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,33.58812564436606,hybrid_high_0,hybrid,high,no
cds_AIY59261_A/England/12/1962_1962//_HA_HA_2_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AIY59261_A/England/12/1962_1962//_HA_HA_2,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,33.53304619347673,hybrid_high_0,hybrid,high,no
cds_ACD56302_A/North_Carolina/1/1963_1963//_HA_HA_2_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ACD56302_A/North_Carolina/1/1963_1963//_HA_HA_2,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,33.52980774627708,hybrid_high_0,hybrid,high,no
cds_ABI85183_A/ruddy_turnstone/Delaware/34/1993_1993/05/15_HA_HA_2_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_ABI85183_A/ruddy_turnstone/Delaware/34/1993_1993/05/15_HA_HA_2,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,33.82509578713838,hybrid_high_0,hybrid,high,no
cds_AFJ12393_A/mallard/Berlin/453-4/1980_1980//_HA_HA_2_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AFJ12393_A/mallard/Berlin/453-4/1980_1980//_HA_HA_2,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,33.555560971430765,hybrid_high_0,hybrid,high,no
cds_AEM60091_A/swine/Iowa/3421/1990_1990//_HA_HA_1_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AEM60091_A/swine/Iowa/3421/1990_1990//_HA_HA_1,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb,33.359305162904604,hybrid_high_0,hybrid,high,no
cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4_cds_AMX73815_A/blue-winged_teal/Texas/AI13-4094/2013_2013/09/18_HA_HA_4,cds_AMX73815_A/blue-winged_teal/Texas/AI13-4094/2013_2013/09/18_HA_HA_4,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,0.1731007264165714,hybrid_high_0,hybrid,high,no
cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.375729296832304,hybrid_high_0,hybrid,high,no
cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.51527572220696,hybrid_high_0,hybrid,high,no
cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.630472864988139,hybrid_high_0,hybrid,high,no
cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.316887782080938,hybrid_high_0,hybrid,high,no
cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,7.910021387783558,hybrid_high_0,hybrid,high,no
cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.152647181332364,hybrid_high_0,hybrid,high,no
cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.255937030111282,hybrid_high_0,hybrid,high,no
cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.309369562584376,hybrid_high_0,hybrid,high,no
cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.43561730638,hybrid_high_0,hybrid,high,no
cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.922303115703773,hybrid_high_0,hybrid,high,no
cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.843598140089982,hybrid_high_0,hybrid,high,no
cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.808115541297033,hybrid_high_0,hybrid,high,no
cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.636294684663127,hybrid_high_0,hybrid,high,no
cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,pb,8.533188729465216,hybrid_high_0,hybrid,high,no
cds_ACZ36905_A/chicken/Florida/25717/1993_1993//_HA_HA_5_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_ACZ36905_A/chicken/Florida/25717/1993_1993//_HA_HA_5,pb,32.731371358685536,hybrid_high_0,hybrid,high,no
cds_AAS07023_A/turkey/England/N28/1973_1973//_HA_HA_5_cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_AAS07023_A/turkey/England/N28/1973_1973//_HA_HA_5,pb,32.52457674935232,hybrid_high_0,hybrid,high,no
