alignment_id,alignment_ref,distance2,divergence_level,from_ref,pref_set,seq_id,sequence1,sequence2,model_pair,distance1
hybrid_high_0,hybrid,17.67118,high,no,average,cds_AAG10667_A/parrot/England/1174/94_1994//_HA_HA_7_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_AAG10667_A/parrot/England/1174/94_1994//_HA_HA_7,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,35.33709800000001
hybrid_high_0,hybrid,17.69461,high,no,average,cds_AGT40935_A/hawk/Italy/2985/2000_2000/04/26_HA_HA_7_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_AGT40935_A/hawk/Italy/2985/2000_2000/04/26_HA_HA_7,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,35.330882
hybrid_high_0,hybrid,20.809,high,no,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,pb/ExpCM_gammaomega_average,38.06402500000001
hybrid_high_0,hybrid,20.86161,high,no,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,pb/ExpCM_gammaomega_average,38.565347
hybrid_high_0,hybrid,20.84693,high,no,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_AQY18465_A/blue-winged_teal/Guatemala/CIP049H109-49/2012_2012/11/16_HA_HA_14,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_AQY18465_A/blue-winged_teal/Guatemala/CIP049H109-49/2012_2012/11/16_HA_HA_14,pb/ExpCM_gammaomega_average,38.55184800000001
hybrid_high_0,hybrid,20.838729999999998,high,no,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_AQY18287_A/blue-winged_teal/Guatemala/CIP049H113-08/2013_2013/01/10_HA_HA_14,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_AQY18287_A/blue-winged_teal/Guatemala/CIP049H113-08/2013_2013/01/10_HA_HA_14,pb/ExpCM_gammaomega_average,38.53698500000001
hybrid_high_0,hybrid,20.82034,high,no,average,cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,38.49645000000001
hybrid_high_0,hybrid,20.140810000000002,high,no,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb/ExpCM_gammaomega_average,37.64485300000001
hybrid_high_0,hybrid,20.1705,high,no,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_BAF46754_A/duck/Hong_Kong/951/1980_1980//_HA_HA_4,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_BAF46754_A/duck/Hong_Kong/951/1980_1980//_HA_HA_4,pb/ExpCM_gammaomega_average,37.694544
hybrid_high_0,hybrid,20.26341,high,no,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb/ExpCM_gammaomega_average,37.830592
hybrid_high_0,hybrid,19.8731,high,no,average,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,36.882538
hybrid_high_0,hybrid,19.88252,high,no,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_AMX73815_A/blue-winged_teal/Texas/AI13-4094/2013_2013/09/18_HA_HA_4,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_AMX73815_A/blue-winged_teal/Texas/AI13-4094/2013_2013/09/18_HA_HA_4,pb/ExpCM_gammaomega_average,36.888458
hybrid_high_0,hybrid,22.94622,high,no,average,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,37.428703999999996
hybrid_high_0,hybrid,23.04712,high,no,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,pb/ExpCM_gammaomega_average,37.617656
hybrid_high_0,hybrid,23.13299,high,no,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,pb/ExpCM_gammaomega_average,37.77363800000001
hybrid_high_0,hybrid,22.86569,high,no,average,cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,37.34903
hybrid_high_0,hybrid,22.82512,high,no,average,cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,37.509795
hybrid_high_0,hybrid,22.896670000000004,high,no,average,cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,37.641911
hybrid_high_0,hybrid,22.96898,high,no,average,cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,37.78152100000001
hybrid_high_0,hybrid,23.114930000000005,high,Perth,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,pb/ExpCM_gammaomega_average,38.062219000000006
hybrid_high_0,hybrid,23.17511,high,no,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,pb/ExpCM_gammaomega_average,38.168789000000004
hybrid_high_0,hybrid,23.091320000000003,high,no,average,cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,38.014174
hybrid_high_0,hybrid,22.737000000000005,high,no,average,cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,37.33885
hybrid_high_0,hybrid,22.700510000000005,high,no,average,cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,37.2665
hybrid_high_0,hybrid,22.58751,high,no,average,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,pb/ExpCM_gammaomega_average,37.126641
hybrid_high_0,hybrid,22.323439999999998,high,no,average,cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3_cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3,cds_AHN01572_A/mallard/Wisconsin/1069/1982_1982//_HA_HA_11,pb/ExpCM_gammaomega_average,36.798115
hybrid_high_0,hybrid,0.17003,high,no,average,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,0.33997700000000003
hybrid_high_0,hybrid,0.41297,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_AND81178_A/bean_goose/Hubei/SZY200/2016_2016/02/26_HA_HA_11,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AND81178_A/bean_goose/Hubei/SZY200/2016_2016/02/26_HA_HA_11,pb/ExpCM_gammaomega_average,0.81596
hybrid_high_0,hybrid,1.23685,high,no,average,cds_AFX84262_A/herring_gull/Delaware_Bay/2610/1987_1987/05/20_HA_HA_11_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AFX84262_A/herring_gull/Delaware_Bay/2610/1987_1987/05/20_HA_HA_11,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,2.4409560000000003
hybrid_high_0,hybrid,17.45577,high,no,average,cds_AAA79775_A/chicken/Germany/N/1949_1949//_HA_HA_10_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AAA79775_A/chicken/Germany/N/1949_1949//_HA_HA_10,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,33.732997000000005
hybrid_high_0,hybrid,17.39925,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_AJD14187_A/migratory_duck/Jiangxi/10974/2005_2005/11/12_HA_HA_10,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AJD14187_A/migratory_duck/Jiangxi/10974/2005_2005/11/12_HA_HA_10,pb/ExpCM_gammaomega_average,33.752263000000006
hybrid_high_0,hybrid,17.460919999999998,high,no,average,cds_AER09416_A/mallard/Korea/1203/2010_2010/12/_HA_HA_10_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AER09416_A/mallard/Korea/1203/2010_2010/12/_HA_HA_10,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,33.900658
hybrid_high_0,hybrid,17.268919999999998,high,no,average,cds_ABB88022_A/pintail/Alberta/202/2000_2000/08/18_HA_HA_10_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ABB88022_A/pintail/Alberta/202/2000_2000/08/18_HA_HA_10,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,33.428701000000004
hybrid_high_0,hybrid,17.27011,high,no,average,cds_ABB87217_A/mallard/Alberta/209/2003_2003/08/07_HA_HA_10_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ABB87217_A/mallard/Alberta/209/2003_2003/08/07_HA_HA_10,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,33.42734
hybrid_high_0,hybrid,18.26173,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_BAF02931_A/turkey/Oregon/1971_1971//_HA_HA_7,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_BAF02931_A/turkey/Oregon/1971_1971//_HA_HA_7,pb/ExpCM_gammaomega_average,37.182611
hybrid_high_0,hybrid,18.35055,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_ARB51629_A/guinea_fowl/Alabama/17-008272-2/2017_2017/03/12_HA_HA_7,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ARB51629_A/guinea_fowl/Alabama/17-008272-2/2017_2017/03/12_HA_HA_7,pb/ExpCM_gammaomega_average,37.430968
hybrid_high_0,hybrid,18.24505,high,no,average,cds_AAD26932_A/chicken/New_York/8030-2/1996_1996//_HA_HA_7_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AAD26932_A/chicken/New_York/8030-2/1996_1996//_HA_HA_7,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,37.211049
hybrid_high_0,hybrid,17.767069999999997,high,no,average,cds_AAG10667_A/parrot/England/1174/94_1994//_HA_HA_7_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AAG10667_A/parrot/England/1174/94_1994//_HA_HA_7,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,35.520546
hybrid_high_0,hybrid,17.790499999999994,high,no,average,cds_AGT40935_A/hawk/Italy/2985/2000_2000/04/26_HA_HA_7_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AGT40935_A/hawk/Italy/2985/2000_2000/04/26_HA_HA_7,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,35.51433000000001
hybrid_high_0,hybrid,20.904889999999998,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,pb/ExpCM_gammaomega_average,38.24747300000001
hybrid_high_0,hybrid,20.9575,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,pb/ExpCM_gammaomega_average,38.748795
hybrid_high_0,hybrid,20.94282,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_AQY18465_A/blue-winged_teal/Guatemala/CIP049H109-49/2012_2012/11/16_HA_HA_14,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AQY18465_A/blue-winged_teal/Guatemala/CIP049H109-49/2012_2012/11/16_HA_HA_14,pb/ExpCM_gammaomega_average,38.73529600000001
hybrid_high_0,hybrid,20.93462,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_AQY18287_A/blue-winged_teal/Guatemala/CIP049H113-08/2013_2013/01/10_HA_HA_14,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AQY18287_A/blue-winged_teal/Guatemala/CIP049H113-08/2013_2013/01/10_HA_HA_14,pb/ExpCM_gammaomega_average,38.72043300000001
hybrid_high_0,hybrid,20.91623,high,no,average,cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,38.67989800000001
hybrid_high_0,hybrid,20.2367,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_BAF43432_A/duck/Hokkaido/1058/2001_2001//_HA_HA_4,pb/ExpCM_gammaomega_average,37.828301
hybrid_high_0,hybrid,20.266389999999998,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_BAF46754_A/duck/Hong_Kong/951/1980_1980//_HA_HA_4,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_BAF46754_A/duck/Hong_Kong/951/1980_1980//_HA_HA_4,pb/ExpCM_gammaomega_average,37.877992000000006
hybrid_high_0,hybrid,20.3593,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ALE20251_A/duck/Zhejiang/925088/2014_2014/09/25_HA_HA_4,pb/ExpCM_gammaomega_average,38.01404
hybrid_high_0,hybrid,19.968989999999998,high,no,average,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AHL81553_A/northern_shoveler/Wisconsin/11OS4110/2011_2011/10/16_HA_HA_4,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,37.065986
hybrid_high_0,hybrid,19.97841,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_AMX73815_A/blue-winged_teal/Texas/AI13-4094/2013_2013/09/18_HA_HA_4,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AMX73815_A/blue-winged_teal/Texas/AI13-4094/2013_2013/09/18_HA_HA_4,pb/ExpCM_gammaomega_average,37.071906
hybrid_high_0,hybrid,23.04211,high,no,average,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,37.612152
hybrid_high_0,hybrid,23.14301,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,pb/ExpCM_gammaomega_average,37.801104
hybrid_high_0,hybrid,23.22888,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,pb/ExpCM_gammaomega_average,37.957086
hybrid_high_0,hybrid,22.96158,high,no,average,cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AAA43164_A/equine/Miami/1963_1963//_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,37.53247800000001
hybrid_high_0,hybrid,22.92101,high,no,average,cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ABD16571_A/Memphis/7/1990_1990//_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,37.693243
hybrid_high_0,hybrid,22.99256,high,no,average,cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ABE14840_A/New_York/637/1996_1996/01/17_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,37.82535900000001
hybrid_high_0,hybrid,23.06487000000001,high,no,average,cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ABJ16774_A/South_Australia/71/2000_2000//_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,37.964969
hybrid_high_0,hybrid,23.210820000000002,high,Perth,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,pb/ExpCM_gammaomega_average,38.24566700000001
hybrid_high_0,hybrid,23.271,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,pb/ExpCM_gammaomega_average,38.352237
hybrid_high_0,hybrid,23.18721,high,no,average,cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ABV30404_A/Texas/UR06-0418/2007_2007/02/26_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,38.197621999999996
hybrid_high_0,hybrid,22.83289000000001,high,no,average,cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ABB04283_A/Hong_Kong/46/1980_1980//_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,37.522298
hybrid_high_0,hybrid,22.7964,high,no,average,cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_ABB96341_A/Memphis/18/1978_1978//_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,37.449948
hybrid_high_0,hybrid,22.6834,high,no,average,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,pb/ExpCM_gammaomega_average,37.31008900000001
hybrid_high_0,hybrid,22.41933,high,no,average,cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3_cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,cds_AET75393_A/pintail/Alberta/232/1992_1992/08/24_HA_HA_3,cds_AHN04001_A/duck/Minnesota/47/1975_1975//_HA_HA_11,pb/ExpCM_gammaomega_average,36.981563
hybrid_high_0,hybrid,0.32298000000000004,high,no,average,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11_cds_AND81178_A/bean_goose/Hubei/SZY200/2016_2016/02/26_HA_HA_11,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11,cds_AND81178_A/bean_goose/Hubei/SZY200/2016_2016/02/26_HA_HA_11,pb/ExpCM_gammaomega_average,0.633893
hybrid_high_0,hybrid,1.14686,high,no,average,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11_cds_AFX84262_A/herring_gull/Delaware_Bay/2610/1987_1987/05/20_HA_HA_11,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11,cds_AFX84262_A/herring_gull/Delaware_Bay/2610/1987_1987/05/20_HA_HA_11,pb/ExpCM_gammaomega_average,2.258889
hybrid_high_0,hybrid,17.365779999999994,high,no,average,cds_AAA79775_A/chicken/Germany/N/1949_1949//_HA_HA_10_cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11,cds_AAA79775_A/chicken/Germany/N/1949_1949//_HA_HA_10,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11,pb/ExpCM_gammaomega_average,33.550929999999994
hybrid_high_0,hybrid,17.309260000000002,high,no,average,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11_cds_AJD14187_A/migratory_duck/Jiangxi/10974/2005_2005/11/12_HA_HA_10,cds_ABB88055_A/mallard_duck/ALB/797/1983_1983/08/23_HA_HA_11,cds_AJD14187_A/migratory_duck/Jiangxi/10974/2005_2005/11/12_HA_HA_10,pb/ExpCM_gammaomega_average,33.570196
