Model,Site,Time,f
ExpCM,334,3,0.949247649389699
ExpCM,334,4,0.9464051303231166
ExpCM,334,5,0.944506213178586
ExpCM,334,6,0.9431141098108081
ExpCM,334,7,0.942040042003481
ExpCM,334,8,0.9411871963630342
ExpCM,334,9,0.9404983709177157
ExpCM,334,10,0.9399360378697151
ExpCM,334,11,0.939473722930388
ExpCM,334,12,0.9390918028904999
ExpCM,334,13,0.938775230062978
ExpCM,334,14,0.9385121881461476
ExpCM,334,15,0.9382932405034172
ExpCM,334,16,0.9381107589938265
ExpCM,334,17,0.9379585228885
ExpCM,334,18,0.9378314264642336
ExpCM,334,19,0.9377252592642566
ExpCM,334,20,0.9376365369173871
ExpCM,334,21,0.9375623683715103
ExpCM,334,22,0.9375003501433478
ExpCM,334,23,0.9374484811165883
ExpCM,334,24,0.9374050932909461
ExpCM,334,25,0.937368795118157
ExpCM,334,26,0.9373384249002124
ExpCM,334,27,0.9373130123137206
ExpCM,334,28,0.9372917465488241
ExpCM,334,29,0.9372739498652386
ExpCM,334,30,0.9372590556056931
ExpCM,334,31,0.9372465898904658
ExpCM,334,32,0.9372361563604658
ExpCM,334,33,0.9372274234505548
ExpCM,334,34,0.9372201137664956
ExpCM,334,35,0.9372139952131809
ExpCM,334,36,0.937208873582353
ExpCM,334,37,0.9372045863576449
ExpCM,334,38,0.937200997535629
ExpCM,334,39,0.9371979932953023
ExpCM,334,40,0.9371954783763673
ExpCM,334,41,0.9371933730498606
ExpCM,334,42,0.9371916105839436
ExpCM,334,43,0.937190135123708
ExpCM,334,44,0.9371888999172179
ExpCM,334,45,0.9371878658311359
ExpCM,334,46,0.9371870001085963
ExpCM,334,47,0.9371862753297363
ExpCM,334,48,0.9371856685417822
ExpCM,334,49,0.9371851605310125
YNGKP_M0,334,0,1.0
YNGKP_M0,334,1,0.62707983716728
YNGKP_M0,334,2,0.47534519522532126
YNGKP_M0,334,3,0.3733318983042162
YNGKP_M0,334,4,0.3020139003261306
YNGKP_M0,334,5,0.25060135535098405
YNGKP_M0,334,6,0.21259455096431096
YNGKP_M0,334,7,0.18389135185954444
YNGKP_M0,334,8,0.1618054913485507
YNGKP_M0,334,9,0.14452507787985558
YNGKP_M0,334,10,0.1307980984375611
YNGKP_M0,334,11,0.11974170738738732
YNGKP_M0,334,12,0.11072239408429672
YNGKP_M0,334,13,0.10327846297011772
YNGKP_M0,334,14,0.09706866896545753
YNGKP_M0,334,15,0.09183749373130032
YNGKP_M0,334,16,0.087391265668084
YNGKP_M0,334,17,0.08358148937519755
YNGKP_M0,334,18,0.08029305134930324
YNGKP_M0,334,19,0.0774357736194293
YNGKP_M0,334,20,0.07493829688285629
YNGKP_M0,334,21,0.0727436041975335
YNGKP_M0,334,22,0.07080571290807101
YNGKP_M0,334,23,0.06908720705699876
YNGKP_M0,334,24,0.06755738032412097
YNGKP_M0,334,25,0.0661908264889614
YNGKP_M0,334,26,0.06496636076070411
YNGKP_M0,334,27,0.06386618773741026
YNGKP_M0,334,28,0.06287525464733049
YNGKP_M0,334,29,0.061980744835042144
YNGKP_M0,334,30,0.06117167817477298
YNGKP_M0,334,31,0.06043859358228624
YNGKP_M0,334,32,0.05977329499263193
YNGKP_M0,334,33,0.059168646726245125
YNGKP_M0,334,34,0.05861840753805702
YNGKP_M0,334,35,0.05811709515731324
YNGKP_M0,334,36,0.05765987501051363
YNGKP_M0,334,37,0.057242468242072714
YNGKP_M0,334,38,0.05686107522681782
YNGKP_M0,334,39,0.05651231159255391
YNGKP_M0,334,40,0.05619315440354926
YNGKP_M0,334,41,0.055900896644055106
YNGKP_M0,334,42,0.05563310851979194
YNGKP_M0,334,43,0.05538760439075972
YNGKP_M0,334,44,0.055162414380281063
YNGKP_M0,334,45,0.054955759887572536
YNGKP_M0,334,46,0.05476603237550226
YNGKP_M0,334,47,0.054591774920006074
YNGKP_M0,334,48,0.05443166609938281
YNGKP_M0,334,49,0.05428450587534855
YNGKP + wr,334,0,1.0
YNGKP + wr,334,1,0.7868143985217306
YNGKP + wr,334,2,0.7182421658546037
YNGKP + wr,334,3,0.6579635637660439
YNGKP + wr,334,4,0.6047208781918624
YNGKP + wr,334,5,0.557502102152459
YNGKP + wr,334,6,0.5154750909727773
YNGKP + wr,334,7,0.47794677259806845
YNGKP + wr,334,8,0.4443346137297434
YNGKP + wr,334,9,0.41414548989610683
YNGKP + wr,334,10,0.38695949271679075
YNGKP + wr,334,11,0.36241723023187533
YNGKP + wr,334,12,0.3402097018070832
YNGKP + wr,334,13,0.32007012754069836
YNGKP + wr,334,14,0.3017672936415341
YNGKP + wr,334,15,0.2851000922420424
YNGKP + wr,334,16,0.26989301336472965
YNGKP + wr,334,17,0.25599240274152074
YNGKP + wr,334,18,0.2432633400728724
YNGKP + wr,334,19,0.23158702295229278
YNGKP + wr,334,20,0.220858565086116
YNGKP + wr,334,21,0.21098513557238413
YNGKP + wr,334,22,0.20188438020335964
YNGKP + wr,334,23,0.19348307696730863
YNGKP + wr,334,24,0.18571598683312474
YNGKP + wr,334,25,0.17852486801686598
YNGKP + wr,334,26,0.17185762763909387
YNGKP + wr,334,27,0.1656675892826629
YNGKP + wr,334,28,0.1599128586820237
YNGKP + wr,334,29,0.1545557727963787
YNGKP + wr,334,30,0.14956241998074846
YNGKP + wr,334,31,0.14490222098197078
YNGKP + wr,334,32,0.14054756213853148
YNGKP + wr,334,33,0.13647347352350075
YNGKP + wr,334,34,0.1326573458941504
YNGKP + wr,334,35,0.12907868124431746
YNGKP + wr,334,36,0.12571887253171338
YNGKP + wr,334,37,0.12256100880064236
YNGKP + wr,334,38,0.11958970246393176
YNGKP + wr,334,39,0.116790935964828
YNGKP + wr,334,40,0.11415192542520733
YNGKP + wr,334,41,0.11166099921289015
YNGKP + wr,334,42,0.10930748963809954
YNGKP + wr,334,43,0.10708163622530446
YNGKP + wr,334,44,0.1049744992085188
YNGKP + wr,334,45,0.10297788207109067
YNGKP + wr,334,46,0.10108426209965035
YNGKP + wr,334,47,0.09928672804995115
YNGKP + wr,334,48,0.09757892413296808
YNGKP + wr,334,49,0.0959549996254124
YNGKP_M5,334,0,1.0
YNGKP_M5,334,1,0.5556779956212359
YNGKP_M5,334,2,0.42913876445824617
YNGKP_M5,334,3,0.3556059700524306
YNGKP_M5,334,4,0.30616508940997794
YNGKP_M5,334,5,0.270146556462376
YNGKP_M5,334,6,0.24252671759349315
YNGKP_M5,334,7,0.2205747629888249
YNGKP_M5,334,8,0.2026583167440031
YNGKP_M5,334,9,0.18773295336516416
YNGKP_M5,334,10,0.17509522538823913
YNGKP_M5,334,11,0.16425188452097253
YNGKP_M5,334,12,0.15484564947042745
YNGKP_M5,334,13,0.1466106722965637
YNGKP_M5,334,14,0.13934459004496516
YNGKP_M5,334,15,0.13289031990624242
YNGKP_M5,334,16,0.12712382616228582
YNGKP_M5,334,17,0.12194568014391716
YNGKP_M5,334,18,0.11727510333707547
YNGKP_M5,334,19,0.1130456787419874
YNGKP_M5,334,20,0.10920220838470623
YNGKP_M5,334,21,0.1056983738635363
YNGKP_M5,334,22,0.10249496939723762
YNGKP_M5,334,23,0.09955854944918117
YNGKP_M5,334,24,0.09686038086231503
YNGKP_M5,334,25,0.09437562160248861
YNGKP_M5,334,26,0.09208267019472864
YNGKP_M5,334,27,0.0899626452004259
YNGKP_M5,334,28,0.08799896482736792
YNGKP_M5,334,29,0.08617700442379776
YNGKP_M5,334,30,0.08448381513201726
YNGKP_M5,334,31,0.08290789100505823
YNGKP_M5,334,32,0.08143897485695556
YNGKP_M5,334,33,0.08006789532373708
YNGKP_M5,334,34,0.07878642926833118
YNGKP_M5,334,35,0.0775871849163969
YNGKP_M5,334,36,0.07646350206728648
YNGKP_M5,334,37,0.07540936646101169
YNGKP_M5,334,38,0.07441933595342637
YNGKP_M5,334,39,0.07348847659828028
YNGKP_M5,334,40,0.07261230708617479
YNGKP_M5,334,41,0.07178675026893143
YNGKP_M5,334,42,0.07100809072008477
YNGKP_M5,334,43,0.0702729374606507
YNGKP_M5,334,44,0.06957819112351749
YNGKP_M5,334,45,0.0689210149470284
YNGKP_M5,334,46,0.0682988090841673
YNGKP_M5,334,47,0.06770918779255058
YNGKP_M5,334,48,0.06714995913554865
YNGKP_M5,334,49,0.06661910687894673
ExpCM,335,0,1.0
ExpCM,335,1,0.9740081738937404
ExpCM,335,2,0.9644585351608702
ExpCM,335,3,0.9590788711041358
ExpCM,335,4,0.9554547640425098
ExpCM,335,5,0.952770404740326
ExpCM,335,6,0.9506667312928445
ExpCM,335,7,0.9489593009050661
ExpCM,335,8,0.9475418652917328
ExpCM,335,9,0.9463473710692253
ExpCM,335,10,0.9453302940646915
ExpCM,335,11,0.9444578911297872
ExpCM,335,12,0.9437055335712515
ExpCM,335,13,0.9430540518353605
ExpCM,335,14,0.94248813444644
ExpCM,335,15,0.9419953101945775
ExpCM,335,16,0.9415652692758206
ExpCM,335,17,0.9411893907445616
ExpCM,335,18,0.940860401175396
ExpCM,335,19,0.9405721202711905
ExpCM,335,20,0.9403192662913222
ExpCM,335,21,0.9400973040337047
ExpCM,335,22,0.9399023239756426
ExpCM,335,23,0.9397309447971952
ExpCM,335,24,0.9395802338178315
ExpCM,335,25,0.9394476413966969
ExpCM,335,26,0.9393309463785476
ExpCM,335,27,0.9392282103873545
ExpCM,335,28,0.9391377392843021
ExpCM,335,29,0.9390580504826264
ExpCM,335,30,0.938987845090987
ExpCM,335,31,0.9389259840677665
ExpCM,335,32,0.9388714677298551
ExpCM,335,33,0.9388234180841109
ExpCM,335,34,0.9387810635471484
ExpCM,335,35,0.9387437256959904
ExpCM,335,36,0.9387108077533373
ExpCM,335,37,0.9386817845603292
ExpCM,335,38,0.9386561938294341
ExpCM,335,39,0.9386336285024643
ExpCM,335,40,0.938613730065325
ExpCM,335,41,0.93859618269305
ExpCM,335,42,0.9385807081169574
ExpCM,335,43,0.938567061121025
ExpCM,335,44,0.9385550255874509
ExpCM,335,45,0.9385444110222271
ExpCM,335,46,0.938535049500796
ExpCM,335,47,0.9385267929817297
ExpCM,335,48,0.9385195109431415
ExpCM,335,49,0.9385130883023282
YNGKP_M0,335,0,1.0
YNGKP_M0,335,1,0.62707983716728
YNGKP_M0,335,2,0.47534519522532126
YNGKP_M0,335,3,0.3733318983042162
YNGKP_M0,335,4,0.3020139003261306
YNGKP_M0,335,5,0.25060135535098405
YNGKP_M0,335,6,0.21259455096431096
YNGKP_M0,335,7,0.18389135185954444
YNGKP_M0,335,8,0.1618054913485507
YNGKP_M0,335,9,0.14452507787985558
YNGKP_M0,335,10,0.1307980984375611
YNGKP_M0,335,11,0.11974170738738732
YNGKP_M0,335,12,0.11072239408429672
YNGKP_M0,335,13,0.10327846297011772
YNGKP_M0,335,14,0.09706866896545753
YNGKP_M0,335,15,0.09183749373130032
YNGKP_M0,335,16,0.087391265668084
YNGKP_M0,335,17,0.08358148937519755
YNGKP_M0,335,18,0.08029305134930324
YNGKP_M0,335,19,0.0774357736194293
YNGKP_M0,335,20,0.07493829688285629
YNGKP_M0,335,21,0.0727436041975335
YNGKP_M0,335,22,0.07080571290807101
YNGKP_M0,335,23,0.06908720705699876
YNGKP_M0,335,24,0.06755738032412097
YNGKP_M0,335,25,0.0661908264889614
YNGKP_M0,335,26,0.06496636076070411
YNGKP_M0,335,27,0.06386618773741026
YNGKP_M0,335,28,0.06287525464733049
YNGKP_M0,335,29,0.061980744835042144
YNGKP_M0,335,30,0.06117167817477298
YNGKP_M0,335,31,0.06043859358228624
YNGKP_M0,335,32,0.05977329499263193
YNGKP_M0,335,33,0.059168646726245125
YNGKP_M0,335,34,0.05861840753805702
YNGKP_M0,335,35,0.05811709515731324
YNGKP_M0,335,36,0.05765987501051363
YNGKP_M0,335,37,0.057242468242072714
YNGKP_M0,335,38,0.05686107522681782
YNGKP_M0,335,39,0.05651231159255391
YNGKP_M0,335,40,0.05619315440354926
YNGKP_M0,335,41,0.055900896644055106
YNGKP_M0,335,42,0.05563310851979194
YNGKP_M0,335,43,0.05538760439075972
YNGKP_M0,335,44,0.055162414380281063
YNGKP_M0,335,45,0.054955759887572536
YNGKP_M0,335,46,0.05476603237550226
YNGKP_M0,335,47,0.054591774920006074
YNGKP_M0,335,48,0.05443166609938281
YNGKP_M0,335,49,0.05428450587534855
YNGKP + wr,335,0,1.0
YNGKP + wr,335,1,0.8008539135555738
YNGKP + wr,335,2,0.7431138219847666
YNGKP + wr,335,3,0.6911675927317656
YNGKP + wr,335,4,0.6442763714455852
YNGKP + wr,335,5,0.601828543412889
YNGKP + wr,335,6,0.5633065593643454
YNGKP + wr,335,7,0.5282671410969525
YNGKP + wr,335,8,0.49632755303528614
YNGKP + wr,335,9,0.467155366908323
YNGKP + wr,335,10,0.44046049101910034
YNGKP + wr,335,11,0.4159887818414272
YNGKP + wr,335,12,0.39351682261030135
YNGKP + wr,335,13,0.37284759749006535
YNGKP + wr,335,14,0.3538068730059602
YNGKP + wr,335,15,0.3362401494531823
YNGKP + wr,335,16,0.32001007824330446
YNGKP + wr,335,17,0.304994264031558
YNGKP + wr,335,18,0.291083386985728
YNGKP + wr,335,19,0.2781795929442827
YNGKP + wr,335,20,0.2661951087749988
YNGKP + wr,335,21,0.25505104778828835
YNGKP + wr,335,22,0.2446763761003008
YNGKP + wr,335,23,0.23500701573207597
YNGKP + wr,335,24,0.22598506422294826
YNGKP + wr,335,25,0.21755811381376808
YNGKP + wr,335,26,0.20967865595863958
YNGKP + wr,335,27,0.20230355916173515
YNGKP + wr,335,28,0.19539360999435315
YNGKP + wr,335,29,0.18891310869540134
YNGKP + wr,335,30,0.1828295120512231
YNGKP + wr,335,31,0.17711311733293963
YNGKP + wr,335,32,0.17173678197774522
YNGKP + wr,335,33,0.166675674464663
YNGKP + wr,335,34,0.16190705247957837
YNGKP + wr,335,35,0.15741006500897953
YNGKP + wr,335,36,0.15316557546328335
YNGKP + wr,335,37,0.14915600332253906
YNGKP + wr,335,38,0.14536518213096614
YNGKP + wr,335,39,0.14177823195153563
YNGKP + wr,335,40,0.1383814446353968
YNGKP + wr,335,41,0.13516218046983783
YNGKP + wr,335,42,0.13210877494802037
YNGKP + wr,335,43,0.1292104545584283
YNGKP + wr,335,44,0.1264572606255736
YNGKP + wr,335,45,0.12383998034915596
YNGKP + wr,335,46,0.12135008428920945
YNGKP + wr,335,47,0.11897966963202444
YNGKP + wr,335,48,0.11672140864766926
YNGKP + wr,335,49,0.11456850181634638
YNGKP_M5,335,0,1.0
YNGKP_M5,335,1,0.5556779956212359
YNGKP_M5,335,2,0.42913876445824617
YNGKP_M5,335,3,0.3556059700524306
YNGKP_M5,335,4,0.30616508940997794
YNGKP_M5,335,5,0.270146556462376
YNGKP_M5,335,6,0.24252671759349315
YNGKP_M5,335,7,0.2205747629888249
YNGKP_M5,335,8,0.2026583167440031
YNGKP_M5,335,9,0.18773295336516416
YNGKP_M5,335,10,0.17509522538823913
YNGKP_M5,335,11,0.16425188452097253
YNGKP_M5,335,12,0.15484564947042745
YNGKP_M5,335,13,0.1466106722965637
YNGKP_M5,335,14,0.13934459004496516
YNGKP_M5,335,15,0.13289031990624242
YNGKP_M5,335,16,0.12712382616228582
YNGKP_M5,335,17,0.12194568014391716
YNGKP_M5,335,18,0.11727510333707547
YNGKP_M5,335,19,0.1130456787419874
YNGKP_M5,335,20,0.10920220838470623
YNGKP_M5,335,21,0.1056983738635363
YNGKP_M5,335,22,0.10249496939723762
YNGKP_M5,335,23,0.09955854944918117
YNGKP_M5,335,24,0.09686038086231503
YNGKP_M5,335,25,0.09437562160248861
YNGKP_M5,335,26,0.09208267019472864
YNGKP_M5,335,27,0.0899626452004259
YNGKP_M5,335,28,0.08799896482736792
YNGKP_M5,335,29,0.08617700442379776
YNGKP_M5,335,30,0.08448381513201726
YNGKP_M5,335,31,0.08290789100505823
YNGKP_M5,335,32,0.08143897485695556
YNGKP_M5,335,33,0.08006789532373708
YNGKP_M5,335,34,0.07878642926833118
YNGKP_M5,335,35,0.0775871849163969
YNGKP_M5,335,36,0.07646350206728648
YNGKP_M5,335,37,0.07540936646101169
YNGKP_M5,335,38,0.07441933595342637
YNGKP_M5,335,39,0.07348847659828028
YNGKP_M5,335,40,0.07261230708617479
YNGKP_M5,335,41,0.07178675026893143
YNGKP_M5,335,42,0.07100809072008477
YNGKP_M5,335,43,0.0702729374606507
YNGKP_M5,335,44,0.06957819112351749
YNGKP_M5,335,45,0.0689210149470284
YNGKP_M5,335,46,0.0682988090841673
YNGKP_M5,335,47,0.06770918779255058
YNGKP_M5,335,48,0.06714995913554865
YNGKP_M5,335,49,0.06661910687894673
ExpCM,336,0,1.0
ExpCM,336,1,0.7265238221047776
ExpCM,336,2,0.5951933290978296
ExpCM,336,3,0.5168493241313615
ExpCM,336,4,0.46366320592467464
ExpCM,336,5,0.424932931356786
ExpCM,336,6,0.3956494618653294
ExpCM,336,7,0.3730323737809488
ExpCM,336,8,0.3553312457004984
ExpCM,336,9,0.3413497600201096
ExpCM,336,10,0.33022799506938383
ExpCM,336,11,0.32132850277882
ExpCM,336,12,0.3141694971147548
ExpCM,336,13,0.3083821177242429
ExpCM,336,14,0.3036813696155058
ExpCM,336,15,0.2998455275427823
ExpCM,336,16,0.2967011276165041
ExpCM,336,17,0.2941118201070822
ExpCM,336,18,0.29196997789444756
ExpCM,336,19,0.2901903166658946
ExpCM,336,20,0.2887050079250169
ExpCM,336,21,0.28745991315964675
ExpCM,336,22,0.2864116677910362
ExpCM,336,23,0.2855254138424816
ExpCM,336,24,0.2847730306918851
ExpCM,336,25,0.2841317500633112
ExpCM,336,26,0.2835830686168157
ExpCM,336,27,0.28311189182562735
ExpCM,336,28,0.28270585815152394
ExpCM,336,29,0.28235480415617964
ExpCM,336,30,0.2820503400592133
ExpCM,336,31,0.28178551205672303
ExpCM,336,32,0.281554532950708
ExpCM,336,33,0.2813525666842662
ExpCM,336,34,0.2811755555103281
ExpCM,336,35,0.28102008095471676
ExpCM,336,36,0.2808832516282239
ExpCM,336,37,0.2807626124197537
ExpCM,336,38,0.2806560707572965
ExpCM,336,39,0.28056183652771244
ExpCM,336,40,0.2804783729556124
ExpCM,336,41,0.2804043562990465
ExpCM,336,42,0.2803386426584778
ExpCM,336,43,0.28028024054153
ExpCM,336,44,0.280228288099293
ExpCM,336,45,0.2801820341662462
ExpCM,336,46,0.2801408224072944
ExpCM,336,47,0.28010407801157255
ExpCM,336,48,0.28007129648102314
ExpCM,336,49,0.28004203414813594
YNGKP_M0,336,0,1.0
YNGKP_M0,336,1,0.62707983716728
YNGKP_M0,336,2,0.47534519522532126
YNGKP_M0,336,3,0.3733318983042162
YNGKP_M0,336,4,0.3020139003261306
YNGKP_M0,336,5,0.25060135535098405
YNGKP_M0,336,6,0.21259455096431096
YNGKP_M0,336,7,0.18389135185954444
YNGKP_M0,336,8,0.1618054913485507
YNGKP_M0,336,9,0.14452507787985558
YNGKP_M0,336,10,0.1307980984375611
YNGKP_M0,336,11,0.11974170738738732
YNGKP_M0,336,12,0.11072239408429672
YNGKP_M0,336,13,0.10327846297011772
YNGKP_M0,336,14,0.09706866896545753
YNGKP_M0,336,15,0.09183749373130032
YNGKP_M0,336,16,0.087391265668084
YNGKP_M0,336,17,0.08358148937519755
YNGKP_M0,336,18,0.08029305134930324
YNGKP_M0,336,19,0.0774357736194293
YNGKP_M0,336,20,0.07493829688285629
YNGKP_M0,336,21,0.0727436041975335
YNGKP_M0,336,22,0.07080571290807101
YNGKP_M0,336,23,0.06908720705699876
YNGKP_M0,336,24,0.06755738032412097
YNGKP_M0,336,25,0.0661908264889614
YNGKP_M0,336,26,0.06496636076070411
YNGKP_M0,336,27,0.06386618773741026
YNGKP_M0,336,28,0.06287525464733049
YNGKP_M0,336,29,0.061980744835042144
YNGKP_M0,336,30,0.06117167817477298
YNGKP_M0,336,31,0.06043859358228624
YNGKP_M0,336,32,0.05977329499263193
YNGKP_M0,336,33,0.059168646726245125
YNGKP_M0,336,34,0.05861840753805702
YNGKP_M0,336,35,0.05811709515731324
YNGKP_M0,336,36,0.05765987501051363
YNGKP_M0,336,37,0.057242468242072714
YNGKP_M0,336,38,0.05686107522681782
YNGKP_M0,336,39,0.05651231159255391
YNGKP_M0,336,40,0.05619315440354926
YNGKP_M0,336,41,0.055900896644055106
YNGKP_M0,336,42,0.05563310851979194
YNGKP_M0,336,43,0.05538760439075972
YNGKP_M0,336,44,0.055162414380281063
YNGKP_M0,336,45,0.054955759887572536
YNGKP_M0,336,46,0.05476603237550226
YNGKP_M0,336,47,0.054591774920006074
YNGKP_M0,336,48,0.05443166609938281
YNGKP_M0,336,49,0.05428450587534855
YNGKP + wr,336,0,1.0
YNGKP + wr,336,1,0.5734603075794871
YNGKP + wr,336,2,0.4089933571893566
YNGKP + wr,336,3,0.30818742654138503
YNGKP + wr,336,4,0.24268094490427894
YNGKP + wr,336,5,0.19817222328456774
YNGKP + wr,336,6,0.16682433199999575
YNGKP + wr,336,7,0.14406916609359316
YNGKP + wr,336,8,0.12711490334335002
YNGKP + wr,336,9,0.11419007990187445
YNGKP + wr,336,10,0.10413537514150836
YNGKP + wr,336,11,0.09617174064983988
YNGKP + wr,336,12,0.08976329282012262
YNGKP + wr,336,13,0.08453354421772562
YNGKP + wr,336,14,0.08021280230681395
YNGKP + wr,336,15,0.07660435124567343
YNGKP + wr,336,16,0.07356225289375999
YNGKP + wr,336,17,0.070976499983125
YNGKP + wr,336,18,0.0687629154721894
YNGKP + wr,336,19,0.06685617141162836
YNGKP + wr,336,20,0.06520489205487996
YNGKP + wr,336,21,0.06376817071833171
YNGKP + wr,336,22,0.06251305917117408
YNGKP + wr,336,23,0.06141273492299658
YNGKP + wr,336,24,0.06044514696966401
YNGKP + wr,336,25,0.05959200326718667
YNGKP + wr,336,26,0.058838005066486995
YNGKP + wr,336,27,0.05817026153779148
YNGKP + wr,336,28,0.057577837462980785
YNGKP + wr,336,29,0.05705140015240459
YNGKP + wr,336,30,0.056582941089162314
YNGKP + wr,336,31,0.0561655543987926
YNGKP + wr,336,32,0.05579325894009189
YNGKP + wr,336,33,0.055460854189752946
YNGKP + wr,336,34,0.055163802542392226
YNGKP + wr,336,35,0.05489813243850121
YNGKP + wr,336,36,0.054660358053463885
YNGKP + wr,336,37,0.054447412262383935
YNGKP + wr,336,38,0.05425659033079936
YNGKP + wr,336,39,0.054085502336440154
YNGKP + wr,336,40,0.05393203274934882
YNGKP + wr,336,41,0.05379430592113238
YNGKP + wr,336,42,0.053670656483736805
YNGKP + wr,336,43,0.05355960385216024
YNGKP + wr,336,44,0.05345983017739492
YNGKP + wr,336,45,0.053370161215591565
YNGKP + wr,336,46,0.053289549674430815
YNGKP + wr,336,47,0.0532170606735658
YNGKP + wr,336,48,0.05315185901701135
YNGKP + wr,336,49,0.05309319802472147
YNGKP_M5,336,0,1.0
YNGKP_M5,336,1,0.5556779956212359
YNGKP_M5,336,2,0.42913876445824617
YNGKP_M5,336,3,0.3556059700524306
YNGKP_M5,336,4,0.30616508940997794
YNGKP_M5,336,5,0.270146556462376
YNGKP_M5,336,6,0.24252671759349315
YNGKP_M5,336,7,0.2205747629888249
YNGKP_M5,336,8,0.2026583167440031
YNGKP_M5,336,9,0.18773295336516416
YNGKP_M5,336,10,0.17509522538823913
YNGKP_M5,336,11,0.16425188452097253
YNGKP_M5,336,12,0.15484564947042745
YNGKP_M5,336,13,0.1466106722965637
YNGKP_M5,336,14,0.13934459004496516
YNGKP_M5,336,15,0.13289031990624242
YNGKP_M5,336,16,0.12712382616228582
YNGKP_M5,336,17,0.12194568014391716
YNGKP_M5,336,18,0.11727510333707547
YNGKP_M5,336,19,0.1130456787419874
YNGKP_M5,336,20,0.10920220838470623
YNGKP_M5,336,21,0.1056983738635363
YNGKP_M5,336,22,0.10249496939723762
YNGKP_M5,336,23,0.09955854944918117
YNGKP_M5,336,24,0.09686038086231503
YNGKP_M5,336,25,0.09437562160248861
YNGKP_M5,336,26,0.09208267019472864
YNGKP_M5,336,27,0.0899626452004259
YNGKP_M5,336,28,0.08799896482736792
YNGKP_M5,336,29,0.08617700442379776
YNGKP_M5,336,30,0.08448381513201726
YNGKP_M5,336,31,0.08290789100505823
YNGKP_M5,336,32,0.08143897485695556
YNGKP_M5,336,33,0.08006789532373708
YNGKP_M5,336,34,0.07878642926833118
YNGKP_M5,336,35,0.0775871849163969
YNGKP_M5,336,36,0.07646350206728648
YNGKP_M5,336,37,0.07540936646101169
YNGKP_M5,336,38,0.07441933595342637
YNGKP_M5,336,39,0.07348847659828028
YNGKP_M5,336,40,0.07261230708617479
YNGKP_M5,336,41,0.07178675026893143
YNGKP_M5,336,42,0.07100809072008477
YNGKP_M5,336,43,0.0702729374606507
YNGKP_M5,336,44,0.06957819112351749
YNGKP_M5,336,45,0.0689210149470284
YNGKP_M5,336,46,0.0682988090841673
YNGKP_M5,336,47,0.06770918779255058
YNGKP_M5,336,48,0.06714995913554865
YNGKP_M5,336,49,0.06661910687894673
ExpCM,337,0,1.0
ExpCM,337,1,0.7861079194837391
ExpCM,337,2,0.6674540279014542
ExpCM,337,3,0.5863788883971348
ExpCM,337,4,0.5257136584623346
ExpCM,337,5,0.47819893242438677
ExpCM,337,6,0.43995498394836896
ExpCM,337,7,0.40860145667029457
ExpCM,337,8,0.3825500504655953
ExpCM,337,9,0.36068048389171503
ExpCM,337,10,0.3421708112294896
ExpCM,337,11,0.3263999510322957
ExpCM,337,12,0.3128877639031123
ExpCM,337,13,0.3012562416042931
ExpCM,337,14,0.29120330976419817
ExpCM,337,15,0.282484545559862
ExpCM,337,16,0.27490006611379114
ExpCM,337,17,0.268284909757564
ExpCM,337,18,0.2625018438267884
ExpCM,337,19,0.2574358985682398
ExpCM,337,20,0.2529901539241921
ExpCM,337,21,0.2490824516087621
ExpCM,337,22,0.2456428009186115
ExpCM,337,23,0.2426113115992747
ExpCM,337,24,0.23993653187158076
ExpCM,337,25,0.2375741012215349
ExpCM,337,26,0.23548565008228095
ExpCM,337,27,0.23363789488240144
ExpCM,337,28,0.23200188895130092
ExpCM,337,29,0.23055239870934008
ExpCM,337,30,0.2292673812865222
ExpCM,337,31,0.22812754480845862
ExpCM,337,32,0.22711597648672616
ExpCM,337,33,0.22621782665723103
ExpCM,337,34,0.22542003924594844
ExpCM,337,35,0.22471112096860132
ExpCM,337,36,0.2240809430095633
ExpCM,337,37,0.22352057006520953
ExpCM,337,38,0.22302211254557872
ExpCM,337,39,0.2225785984567281
ExpCM,337,40,0.2221838620735678
ExpCM,337,41,0.22183244698923263
ExpCM,337,42,0.2215195215152885
ExpCM,337,43,0.22124080472524188
ExpCM,337,44,0.2209925016958948
ExpCM,337,45,0.22077124671805973
ExpCM,337,46,0.22057405342863293
ExpCM,337,47,0.2203982709668768
ExpCM,337,48,0.22024154538439972
ExpCM,337,49,0.2201017856451049
YNGKP_M0,337,0,1.0
YNGKP_M0,337,1,0.62707983716728
YNGKP_M0,337,2,0.47534519522532126
YNGKP_M0,337,3,0.3733318983042162
YNGKP_M0,337,4,0.3020139003261306
YNGKP_M0,337,5,0.25060135535098405
YNGKP_M0,337,6,0.21259455096431096
YNGKP_M0,337,7,0.18389135185954444
YNGKP_M0,337,8,0.1618054913485507
YNGKP_M0,337,9,0.14452507787985558
YNGKP_M0,337,10,0.1307980984375611
YNGKP_M0,337,11,0.11974170738738732
YNGKP_M0,337,12,0.11072239408429672
YNGKP_M0,337,13,0.10327846297011772
YNGKP_M0,337,14,0.09706866896545753
YNGKP_M0,337,15,0.09183749373130032
YNGKP_M0,337,16,0.087391265668084
YNGKP_M0,337,17,0.08358148937519755
YNGKP_M0,337,18,0.08029305134930324
YNGKP_M0,337,19,0.0774357736194293
