FromRef,HA_group,alignment,distance1,distance2,model_pair,seq_id,clean_model
no,HA13_HA16,HA_greater_0,2.42565,2.64169,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AHZ39225_A/black-headed_gull/Republic_of_Georgia/7/2011_2011/11/14_HA_HA_13,ExpCM/M0
no,HA13_HA16,HA_greater_0,2.42455,2.6395,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AHZ39582_A/yellow-legged_gull/Republic_of_Georgia/1/2012_2012/09/13_HA_HA_13,ExpCM/M0
no,HA11_HA16,HA_greater_0,5.01259,5.09897,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AHZ44104_A/blue-winged_teal/Wisconsin/12OS2562/2012_2012/09/29_HA_HA_11,ExpCM/M0
no,HA2_HA16,HA_greater_0,7.546299999999999,8.64381,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,ExpCM/M0
no,HA5_HA16,HA_greater_0,7.7208700000000015,8.76555,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AJB43015_A/chicken/Egypt/1460S/2014_2014/02/25_HA_HA_5,ExpCM/M0
no,HA10_HA16,HA_greater_0,10.65742,10.4758,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AJD13032_A/duck/Jiangxi/6613/2013_2013/02/03_HA_HA_10,ExpCM/M0
no,HA7_HA16,HA_greater_0,10.6115,10.624889999999999,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AJJ91909_A/Shenzhen/SP26/2014_2014/01/20_HA_HA_7,ExpCM/M0
no,HA9_HA16,HA_greater_0,7.733669999999999,8.16019,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AJJ93524_A/chicken/Yantai/2529/2013_2013/10/21_HA_HA_9,ExpCM/M0
no,HA5_HA16,HA_greater_0,7.5797599999999985,8.58807,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AJP13831_A/environment/West_Jakarta/BPPVRVIII-344-19/2010_2010/12/_HA_HA_5,ExpCM/M0
no,HA10_HA16,HA_greater_0,10.559869999999998,10.475270000000002,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AKF32953_A/mallard/Maryland/06OS194/2006_2006/01/21_HA_HA_10,ExpCM/M0
no,HA1_HA16,HA_greater_0,7.699980000000001,8.59393,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AKH14407_A/swine/Illinois/A01554351/2015_2015/03/30_HA_HA_1,ExpCM/M0
no,HA3_HA16,HA_greater_0,14.22294,10.068550000000002,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,ExpCM/M0
no,HA7_HA16,HA_greater_0,10.61335,10.62678,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_ALR82206_A/chicken/Wenzhou/WZTSLG02/2015_2015/01/_HA_HA_7,ExpCM/M0
no,HA13_HA16,HA_greater_0,2.51891,2.74979,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_ALZ46771_A/gull/Massachusetts/12JR00671/2012_2012/10/11_HA_HA_13,ExpCM/M0
no,HA4_HA16,HA_greater_0,12.548229999999998,10.22993,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_ALZ47206_A/northern_pintail/Interior_Alaska/10BM03314/2010_2010/07/06_HA_HA_4,ExpCM/M0
no,HA16_HA16,HA_greater_0,0.02765,0.02588,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_ALZ48480_A/glaucous-winged_gull/Southcentral_Alaska/12NH01647/2008_2008/09/07_HA_HA_16,ExpCM/M0
no,HA1_HA16,HA_greater_0,8.03261,8.859869999999997,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AMD42356_A/swine/Pennsylvania/A01728037/2015_2015/12/18_HA_HA_1,ExpCM/M0
no,HA2_HA16,HA_greater_0,7.38736,8.54774,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AMQ26424_A/snow_goose/Delaware/12OS3778/2012_2012/02/23_HA_HA_2,ExpCM/M0
no,HA10_HA16,HA_greater_0,10.49971,10.42915,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AMX73047_A/blue-winged_teal/Texas/AI11-3745/2011_2011/09/11_HA_HA_10,ExpCM/M0
no,HA4_HA16,HA_greater_0,12.466869999999998,10.15722,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AMX73617_A/blue-winged_teal/Texas/AI13-3626/2013_2013/09/18_HA_HA_4,ExpCM/M0
no,HA14_HA16,HA_greater_0,13.10223,10.46222,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,ExpCM/M0
no,HA16_HA16,HA_greater_0,0.0503,0.04762,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_ANE05917_A/glaucous-winged_gull/Southcentral_Alaska/14MB01383/2014_2014/08/19_HA_HA_16,ExpCM/M0
no,HA3_HA16,HA_greater_0,14.5619,10.51048,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,ExpCM/M0
no,HA3_HA16,HA_greater_0,14.1318,9.98892,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,ExpCM/M0
no,HA3_HA16,HA_greater_0,14.5708,10.5181,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AOT90646_A/Washington/56/2016_2016/03/21_HA_HA_3,ExpCM/M0
no,HA16_HA16,HA_greater_0,0.28639000000000003,0.27698,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_APC31825_A/black-headed_gull/Netherlands/9/2010_2010/07/21_HA_HA_16,ExpCM/M0
no,HA7_HA16,HA_greater_0,10.579369999999999,10.5948,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_APR73174_A/Minhang/S01/2013_2013/02/27_HA_HA_7,ExpCM/M0
no,HA16_HA16,HA_greater_0,0.06684999999999999,0.0627,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_APY16646_A/glaucous-winged_gull/Southcentral_Alaska/15MB01758/2015_2015/09/01_HA_HA_16,ExpCM/M0
no,HA14_HA16,HA_greater_0,13.03869,10.40214,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AQY18576_A/blue-winged_teal/Guatemala/CIP049H105-31/2011_2011/12/08_HA_HA_14,ExpCM/M0
no,HA14_HA16,HA_greater_0,13.073030000000001,10.43292,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_AQZ38089_A/blue-winged_teal/Guatemala/CIP049H109-67/2012_2012/11/16_HA_HA_14,ExpCM/M0
no,HA8_HA16,HA_greater_0,7.733560000000001,8.58832,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_BAA14334_A/turkey/Ontario/6118/1968_1968//_HA_HA_8,ExpCM/M0
no,HA14_HA16,HA_greater_0,12.98651,10.42034,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,ExpCM/M0
no,HA6_HA16,HA_greater_0,7.373839999999999,8.0102,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_BAJ18005_A/quail/Hong_Kong/FY119/2001_2001//_HA_HA_6,ExpCM/M0
no,HA10_HA16,HA_greater_0,10.636819999999998,10.484369999999998,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_BAL70264_A/duck/Tsukuba/574/2006_2006//_HA_HA_10,ExpCM/M0
no,HA3_HA16,HA_greater_0,13.85415,9.90516,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_BAM42775_A/duck/Vietnam/LBM12/2011_2011/09/20_HA_HA_3,ExpCM/M0
no,HA3_HA16,HA_greater_0,14.532010000000001,10.48463,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_BAT21829_A/Saitama/03-40/2012_2012/01/07_HA_HA_3,ExpCM/M0
no,HA3_HA16,HA_greater_0,13.975620000000001,10.00276,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,ExpCM/M0
no,HA5_HA16,HA_greater_0,7.644030000000001,8.69416,ExpCM/YNGKP_M0,cds_AHM98288_A/California_gull/California/1196P/2013_2013/07/09_HA_HA_16_cds_CAJ75448_A/duck/Viet_Nam/TG24-01/2005_2005//_HA_HA_5,ExpCM/M0
yes,HA2_HA3,HA_greater_0,14.39099,10.59179,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,ExpCM/M0
no,HA2_HA8,HA_greater_0,7.26691,8.249130000000001,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AHZ37418_A/mallard/Sweden/59475/2007_2007/08/29_HA_HA_8,ExpCM/M0
no,HA2_HA13,HA_greater_0,7.41942,8.492519999999999,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AHZ39225_A/black-headed_gull/Republic_of_Georgia/7/2011_2011/11/14_HA_HA_13,ExpCM/M0
no,HA2_HA13,HA_greater_0,7.418319999999999,8.490329999999998,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AHZ39582_A/yellow-legged_gull/Republic_of_Georgia/1/2012_2012/09/13_HA_HA_13,ExpCM/M0
no,HA2_HA11,HA_greater_0,6.260680000000001,6.92782,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AHZ44104_A/blue-winged_teal/Wisconsin/12OS2562/2012_2012/09/29_HA_HA_11,ExpCM/M0
no,HA2_HA2,HA_greater_0,0.65499,0.6441,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,ExpCM/M0
no,HA2_HA5,HA_greater_0,2.76166,2.94758,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AJB43015_A/chicken/Egypt/1460S/2014_2014/02/25_HA_HA_5,ExpCM/M0
no,HA2_HA10,HA_greater_0,10.56095,10.62079,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AJD13032_A/duck/Jiangxi/6613/2013_2013/02/03_HA_HA_10,ExpCM/M0
no,HA2_HA7,HA_greater_0,10.51503,10.76988,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AJJ91909_A/Shenzhen/SP26/2014_2014/01/20_HA_HA_7,ExpCM/M0
no,HA2_HA9,HA_greater_0,6.8678599999999985,7.4128,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AJJ93524_A/chicken/Yantai/2529/2013_2013/10/21_HA_HA_9,ExpCM/M0
no,HA2_HA5,HA_greater_0,2.62055,2.7701,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AJP13831_A/environment/West_Jakarta/BPPVRVIII-344-19/2010_2010/12/_HA_HA_5,ExpCM/M0
no,HA2_HA10,HA_greater_0,10.463399999999998,10.620260000000002,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AKF32953_A/mallard/Maryland/06OS194/2006_2006/01/21_HA_HA_10,ExpCM/M0
no,HA1_HA2,HA_greater_0,4.13301,4.4036800000000005,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AKH14407_A/swine/Illinois/A01554351/2015_2015/03/30_HA_HA_1,ExpCM/M0
no,HA2_HA3,HA_greater_0,14.126470000000001,10.21354,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,ExpCM/M0
no,HA2_HA7,HA_greater_0,10.51688,10.77177,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_ALR82206_A/chicken/Wenzhou/WZTSLG02/2015_2015/01/_HA_HA_7,ExpCM/M0
no,HA2_HA13,HA_greater_0,7.512679999999999,8.60062,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_ALZ46771_A/gull/Massachusetts/12JR00671/2012_2012/10/11_HA_HA_13,ExpCM/M0
no,HA2_HA4,HA_greater_0,12.451759999999998,10.37492,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_ALZ47206_A/northern_pintail/Interior_Alaska/10BM03314/2010_2010/07/06_HA_HA_4,ExpCM/M0
no,HA2_HA16,HA_greater_0,7.382819999999999,8.54355,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_ALZ48480_A/glaucous-winged_gull/Southcentral_Alaska/12NH01647/2008_2008/09/07_HA_HA_16,ExpCM/M0
no,HA1_HA2,HA_greater_0,4.4656400000000005,4.66962,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AMD42356_A/swine/Pennsylvania/A01728037/2015_2015/12/18_HA_HA_1,ExpCM/M0
no,HA2_HA2,HA_greater_0,0.04857,0.04581,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AMQ26424_A/snow_goose/Delaware/12OS3778/2012_2012/02/23_HA_HA_2,ExpCM/M0
no,HA2_HA10,HA_greater_0,10.40324,10.57414,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AMX73047_A/blue-winged_teal/Texas/AI11-3745/2011_2011/09/11_HA_HA_10,ExpCM/M0
no,HA2_HA4,HA_greater_0,12.3704,10.30221,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AMX73617_A/blue-winged_teal/Texas/AI13-3626/2013_2013/09/18_HA_HA_4,ExpCM/M0
no,HA2_HA14,HA_greater_0,13.00576,10.607209999999998,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_ANA11343_A/blue-winged_teal/Texas/UGAI15-6890/2015_2015/09/20_HA_HA_14,ExpCM/M0
no,HA2_HA16,HA_greater_0,7.4064299999999985,8.565769999999999,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_ANE05917_A/glaucous-winged_gull/Southcentral_Alaska/14MB01383/2014_2014/08/19_HA_HA_16,ExpCM/M0
no,HA2_HA3,HA_greater_0,14.465429999999998,10.65547,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,ExpCM/M0
no,HA2_HA3,HA_greater_0,14.035329999999998,10.13391,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,ExpCM/M0
no,HA2_HA3,HA_greater_0,14.474329999999998,10.663089999999999,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AOT90646_A/Washington/56/2016_2016/03/21_HA_HA_3,ExpCM/M0
no,HA2_HA16,HA_greater_0,7.380139999999999,8.522569999999998,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_APC31825_A/black-headed_gull/Netherlands/9/2010_2010/07/21_HA_HA_16,ExpCM/M0
no,HA2_HA7,HA_greater_0,10.4829,10.73979,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_APR73174_A/Minhang/S01/2013_2013/02/27_HA_HA_7,ExpCM/M0
no,HA2_HA16,HA_greater_0,7.404339999999999,8.56373,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_APY16646_A/glaucous-winged_gull/Southcentral_Alaska/15MB01758/2015_2015/09/01_HA_HA_16,ExpCM/M0
no,HA2_HA14,HA_greater_0,12.94222,10.54713,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AQY18576_A/blue-winged_teal/Guatemala/CIP049H105-31/2011_2011/12/08_HA_HA_14,ExpCM/M0
no,HA2_HA14,HA_greater_0,12.976560000000001,10.57791,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_AQZ38089_A/blue-winged_teal/Guatemala/CIP049H109-67/2012_2012/11/16_HA_HA_14,ExpCM/M0
no,HA2_HA8,HA_greater_0,6.867749999999999,7.84093,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_BAA14334_A/turkey/Ontario/6118/1968_1968//_HA_HA_8,ExpCM/M0
no,HA2_HA14,HA_greater_0,12.890039999999999,10.56533,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,ExpCM/M0
no,HA2_HA6,HA_greater_0,4.93571,5.331169999999999,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_BAJ18005_A/quail/Hong_Kong/FY119/2001_2001//_HA_HA_6,ExpCM/M0
no,HA2_HA10,HA_greater_0,10.54035,10.62936,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_BAL70264_A/duck/Tsukuba/574/2006_2006//_HA_HA_10,ExpCM/M0
no,HA2_HA3,HA_greater_0,13.75768,10.05015,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_BAM42775_A/duck/Vietnam/LBM12/2011_2011/09/20_HA_HA_3,ExpCM/M0
no,HA2_HA3,HA_greater_0,14.43554,10.62962,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_BAT21829_A/Saitama/03-40/2012_2012/01/07_HA_HA_3,ExpCM/M0
no,HA2_HA3,HA_greater_0,13.87915,10.14775,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,ExpCM/M0
no,HA2_HA5,HA_greater_0,2.68482,2.87619,ExpCM/YNGKP_M0,cds_AHN96626_A/mallard/Ohio/13OS1972/2013_2013/08/06_HA_HA_2_cds_CAJ75448_A/duck/Viet_Nam/TG24-01/2005_2005//_HA_HA_5,ExpCM/M0
yes,HA3_HA8,HA_greater_0,15.126599999999998,11.03146,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AHZ37418_A/mallard/Sweden/59475/2007_2007/08/29_HA_HA_8,ExpCM/M0
yes,HA3_HA13,HA_greater_0,14.50977,10.38247,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AHZ39225_A/black-headed_gull/Republic_of_Georgia/7/2011_2011/11/14_HA_HA_13,ExpCM/M0
yes,HA3_HA13,HA_greater_0,14.50867,10.380280000000004,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AHZ39582_A/yellow-legged_gull/Republic_of_Georgia/1/2012_2012/09/13_HA_HA_13,ExpCM/M0
yes,HA3_HA11,HA_greater_0,13.351030000000002,8.81777,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AHZ44104_A/blue-winged_teal/Wisconsin/12OS2562/2012_2012/09/29_HA_HA_11,ExpCM/M0
yes,HA2_HA3,HA_greater_0,14.54018,10.67875,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,ExpCM/M0
yes,HA3_HA5,HA_greater_0,14.71475,10.80049,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AJB43015_A/chicken/Egypt/1460S/2014_2014/02/25_HA_HA_5,ExpCM/M0
yes,HA3_HA10,HA_greater_0,12.23696,8.0458,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AJD13032_A/duck/Jiangxi/6613/2013_2013/02/03_HA_HA_10,ExpCM/M0
yes,HA3_HA7,HA_greater_0,12.19104,8.194890000000001,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AJJ91909_A/Shenzhen/SP26/2014_2014/01/20_HA_HA_7,ExpCM/M0
yes,HA3_HA9,HA_greater_0,14.72755,10.19513,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AJJ93524_A/chicken/Yantai/2529/2013_2013/10/21_HA_HA_9,ExpCM/M0
yes,HA3_HA5,HA_greater_0,14.57364,10.62301,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AJP13831_A/environment/West_Jakarta/BPPVRVIII-344-19/2010_2010/12/_HA_HA_5,ExpCM/M0
yes,HA3_HA10,HA_greater_0,12.139410000000002,8.04527,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AKF32953_A/mallard/Maryland/06OS194/2006_2006/01/21_HA_HA_10,ExpCM/M0
yes,HA1_HA3,HA_greater_0,14.69386,10.628870000000003,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AKH14407_A/swine/Illinois/A01554351/2015_2015/03/30_HA_HA_1,ExpCM/M0
yes,HA3_HA3,HA_greater_0,2.38992,2.0013099999999997,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,ExpCM/M0
yes,HA3_HA7,HA_greater_0,12.192890000000002,8.19678,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_ALR82206_A/chicken/Wenzhou/WZTSLG02/2015_2015/01/_HA_HA_7,ExpCM/M0
yes,HA3_HA13,HA_greater_0,14.60303,10.490570000000002,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_ALZ46771_A/gull/Massachusetts/12JR00671/2012_2012/10/11_HA_HA_13,ExpCM/M0
yes,HA3_HA4,HA_greater_0,7.112709999999999,4.85225,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_ALZ47206_A/northern_pintail/Interior_Alaska/10BM03314/2010_2010/07/06_HA_HA_4,ExpCM/M0
yes,HA3_HA16,HA_greater_0,14.473169999999998,10.4335,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_ALZ48480_A/glaucous-winged_gull/Southcentral_Alaska/12NH01647/2008_2008/09/07_HA_HA_16,ExpCM/M0
yes,HA1_HA3,HA_greater_0,15.026489999999999,10.89481,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AMD42356_A/swine/Pennsylvania/A01728037/2015_2015/12/18_HA_HA_1,ExpCM/M0
yes,HA2_HA3,HA_greater_0,14.38124,10.58268,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AMQ26424_A/snow_goose/Delaware/12OS3778/2012_2012/02/23_HA_HA_2,ExpCM/M0
yes,HA3_HA10,HA_greater_0,12.079250000000002,7.99915,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AMX73047_A/blue-winged_teal/Texas/AI11-3745/2011_2011/09/11_HA_HA_10,ExpCM/M0
yes,HA3_HA4,HA_greater_0,7.031349999999999,4.77954,ExpCM/YNGKP_M0,cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3_cds_AMX73617_A/blue-winged_teal/Texas/AI13-3626/2013_2013/09/18_HA_HA_4,ExpCM/M0
